Message ID,From,Subject,Date Sent,Date Received,Attachments Count,Body Snippet,Spam or Normal
17c9c275d8947211,19bds@vitstudent.ac.in,Fall 2021-22 Regular Arrear Examinations for Timed out Students & Approved Re-FATs (Winter / Summer Semester 2020-21) - Schedule of Exams,"Oct 20, 2021, 10:23:36","Oct 20, 2021, 10:53:18",0,"Dear Students, Fall 2021-22 Regular Arrear Examinations for Timed out Students & Approved Re-FATs (Winter / Summer Semester 2020-21) - Schedule of Exams [from 9 th November 2021 to 19 th November",Normal
17c935683094ee2d,19bds@vitstudent.ac.in,InVIT - SW News Letter: September 2021,"Oct 16, 2021, 14:51:41","Oct 18, 2021, 17:48:37",1,"Dear VITian's, The month of September marks the beginning of Autumn, a season famous for its harvest times, turning leaves, cooling temperatures, and darkening nights. While autumn is loved for its",Normal
17cb0bac13fdbaaa,19bds@vitstudent.ac.in,Reg:CAT2 issue,"Oct 24, 2021, 10:46:05","Oct 24, 2021, 10:46:42",0,"Dear student If u face any network/software issue during CAT2, u can apply thru VTOP when the Re-CAT2 link will be enabled. Stop sending mails. You can fill the form when there is an issue https://",Normal
17cb0256bdcb8ec1,19bds@vitstudent.ac.in,24th October - Today's Online events by Clubs and Chapters-reg,"Oct 24, 2021, 08:02:49","Oct 24, 2021, 08:03:35",0,"Dear VITian's, Office of Students' Welfare invites you for today's [24 th October] online events. United Nations Day 24 October has been celebrated as United Nations Day since 1948. In 1971",Normal
17ca0dfa6e147564,19bds@vitstudent.ac.in,Higher Education- UPSC CIVIL SERVICES - SELECTED TRAINING TEAMS FOR VIT VELLORE AND CHENNAI CAMPUS-reg,"Oct 21, 2021, 08:52:07","Oct 21, 2021, 08:53:04",0,"Dear Students, The Office of Career Development Centre, VIT was in the process of selecting Training teams for Civil services training for the students of VIT Vellore and Chennai campus. As part of the",Normal
17c9356677a2d96b,19bds@vitstudent.ac.in,Students' Welfare News Letter: September 2021-reg,"Oct 18, 2021, 11:52:39","Oct 18, 2021, 17:48:06",1,"Dear VITian's, The month of September marks the beginning of Autumn, a season famous for its harvest times. While autumn is loved for its vibrant yet mercurial variegation where trees that were",Normal
17cada7b0ce267bc,onlinecourses@nptel.iitm.ac.in,Feedback for Ethics in Engineering Practice,"Oct 23, 2021, 20:26:56","Oct 23, 2021, 20:27:01",0,"Dear student, We are glad that you have attended the NPTEL online certification course. We hope you found the NPTEL Online course useful and have started using NPTEL extensively. In this regard, we",Spam
17ca0d33a1bb399c,19bds@vitstudent.ac.in,21st October - Today's Online events by Clubs and Chapters-reg,"Oct 21, 2021, 08:38:51","Oct 21, 2021, 08:39:30",0,"Dear VITian's, Office of Students' Welfare invites you for today's [21 st October] online events. Association of Energy Engineers (AEE) Event Name: Webinar on Advances in solar photovoltaic",Normal
17c935640336940e,19bds@vitstudent.ac.in,"Information session on Opportunities at Oakland University, USA on 20th Oct'21 @ 6:30Pm.: Reg","Oct 18, 2021, 16:05:41","Oct 18, 2021, 17:47:56",0,"Dear Students, VIT International Relations is inviting you to a scheduled Zoom meeting. Topic: Information session on Opportunities at Oakland University, USA. Time: Oct 20, 2021, 06:30 PM Mumbai,",Normal
17cac9d0ff1dfbd1,nptelexam@nptel.iitm.ac.in,"Feedback/Queries regarding October 23, 2021 exam","Oct 23, 2021, 15:35:44","Oct 23, 2021, 15:35:46",0,"Dear Learner, Hope you have written the exam today - Oct 23, 2021 and did well in it. Feedbacks and queries related to Question paper should be reported at internalapp.nptel.ac.in Do NOT post/write in",Spam
17c8c450b9afcba9,19bds@vitstudent.ac.in,17th October - Today's Online events by Clubs and Chapters-reg,"Oct 17, 2021, 08:51:10","Oct 17, 2021, 08:51:48",0,"Dear VITian's, Office of Students' Welfare invites you for today's [17 th October] online events. International Day for the Eradication of Poverty UN general assembly declared 17 October as",Normal
17c928299aa93a64,19bds@vitstudent.ac.in,Optum Stratethon Season - 3,"Oct 18, 2021, 13:58:06","Oct 18, 2021, 13:56:45",0,"Greetings! from campus team of Optum Optum Stratethon is back with Season 3 and we would like to welcome participation from your students. With the aim to make this world a healthier place, bring in",Normal
17ca0612830c7aa2,noreply@email.teams.microsoft.com,Raja posted a message,"Oct 21, 2021, 06:34:51","Oct 21, 2021, 06:34:54",5,"Dear Students, Good morning Those who are preparing the document, please... ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c86e9906182d03,19bds@vitstudent.ac.in,16th October - Today's Online events by Clubs and Chapters-reg,"Oct 16, 2021, 07:53:11","Oct 16, 2021, 07:53:46",0,"Dear VITian's, Office of Students' Welfare invites you for today's [16 th October] online events. World Food Day United Nations' Food and Agriculture Organisation (FAO) marked October",Normal
17c7d68c295bf0c3,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, You Are One in a Million ⭐️😲","Oct 14, 2021, 11:35:50","Oct 14, 2021, 11:36:30",0,"Congratulations Mahin Jain! You are now one of one Million Indians who have taken the decision to upskill on FutureSkills Prime! We are grateful to you Mahin Jain, for being such an integral part of",Spam
17c9e6203e86d151,19bds@vitstudent.ac.in,Fw: EV startup Company - Internship Requirement,"Oct 20, 2021, 21:15:19","Oct 20, 2021, 21:16:36",0,"From: VITTBI Vellore Sent: Wednesday, October 20, 2021 4:09:01 PM To: allstudents.vellore@vit.ac.in Subject: FW: EV startup Company - Internship Requirement Dear All Please find below an internship",Normal
17c910c9883da1fb,19bds@vitstudent.ac.in,18th October - Today's Online events by Clubs and Chapters-reg,"Oct 18, 2021, 07:07:37","Oct 18, 2021, 07:08:25",0,"Dear VITian's, Office of Students' Welfare invites you for today's [18 th October] online events. Creativity Club Event Name: Depict and Render Time: 10:00 AM Event Platform: Google Forms",Normal
17c83dbf2254bba2,support@nptel.iitm.ac.in,Oct 23 and 24 NPTEL Exams - Latest Update!,"Oct 15, 2021, 17:40:01","Oct 15, 2021, 17:40:02",0,"Dear Candidate, Greetings from NPTEL! Please login to internalapp.nptel.ac.in using your exam registered email id and check your exam centre details for the Oct 23/24, 2021 Nptel exams. Note: 1. Link",Spam
17c7d66604cfa67f,noreply@email.teams.microsoft.com,SUHAAS and SAI posted messages,"Oct 14, 2021, 11:33:51","Oct 14, 2021, 11:33:54",5,"Thank you sir, wish you and your family the same! ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c83d1a670b28a4,19bds@vitstudent.ac.in, Empower your Students with Future Ready Talent Internship –reg.,"Oct 15, 2021, 17:27:59","Oct 15, 2021, 17:28:47",0,"Dear Students, Please refer the trail mail from AICTE and make use of it. Thanks & Regards Dr.K.Sathiyanarayanan, FRSC, Registrar VIT – Recognised as Institution of Eminence (IoE) by Government of",Normal
17c8dcbc4c95b564,noreply@email.teams.microsoft.com,DHWANI and KRISHNA posted messages,"Oct 17, 2021, 15:58:32","Oct 17, 2021, 15:58:34",5,Sir can u please check I changed my topic ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c506ae8afc6091,19bds@vitstudent.ac.in,Session on EIT InnoEnergy and VIT 13.10.2021,"Oct 05, 2021, 17:51:42","Oct 05, 2021, 17:55:58",5,"Dear Students Please feel free to attend the EIT session on ""Career Opportunities in Energy and Environmental Sectors @ Europe"". Organized by EIT and CDC VIT. OD will be given for the session",Normal
17c8280f306acbe7,19bds@vitstudent.ac.in,"Information Session on 2+2 International Transfer Program to RIT, USA on 18th Oct'21@ 6:30PM : REG","Oct 15, 2021, 10:58:52","Oct 15, 2021, 11:21:01",0,Kind Attn: 2nd Year B.Tech students VIT International Relations is inviting you to a scheduled Zoom meeting for an information session on 2+2 ITP to Rochester Institute of Technology (RIT) on 18th,Normal
17c7d3ff5b696d13,19bds@vitstudent.ac.in,Joint VIT-BU Webinar Series-Autonomous Systems-Cognition in Autonomous Systems-Session 3,"Oct 14, 2021, 09:41:47","Oct 14, 2021, 10:51:56",0,"Dear VITians, Greetings! In continuation of the VIT-BU webinar series, the 3 rd webinar session-“Cognition in Autonomous Systems - Current Developments and Future Foresight ” is to be held on 15",Normal
17c82666ae21f9a7,19bds@vitstudent.ac.in,Fw: Internship Opportunity at Engineer's Cradle,"Oct 15, 2021, 07:29:12","Oct 15, 2021, 10:52:02",0,"Forwarding an internship call from Engineers Cradle , a project under pre incubation support under VITTBI Best Regards Dr.A.Balachandran Sr.General Manager VITTBI From: SHUBHAM <bhoirshubham45@gmail",Normal
17c506ae8afc6091,19bds@vitstudent.ac.in,Re: Session on EIT InnoEnergy and VIT 13.10.2021,"Oct 13, 2021, 12:37:47","Oct 13, 2021, 12:37:25",0,"Dear Students, A gentle reminder. Warm regards. Dr. V. Samuel Rajkumar BE,MBA,MHRM, PhD Director(Placement and Training) VIT Vellore - 14, Tamil Nadu, India * VIT – Recognised as Institution of",Normal
17c7d155fd335cda,noreply@email.teams.microsoft.com,ROHIL and JOGALEKAR posted messages,"Oct 14, 2021, 10:05:22","Oct 14, 2021, 10:05:25",5,"Happy Dussehra to you too, sir! Thankyou for your wishes. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c81d1c268586f0,19bds@vitstudent.ac.in,15th October - Today's Online events by Clubs and Chapters-reg,"Oct 15, 2021, 08:09:03","Oct 15, 2021, 08:09:40",0,"Dear VITian's, Office of Students' Welfare invites you for today's [15 th October] online events. World Students' Day World's Students' Day is the perfect opportunity for us to",Normal
17c7785309303ca7,19bds@vitstudent.ac.in,13th October - Today's Online events by Clubs and Chapters-reg,"Oct 13, 2021, 08:09:18","Oct 13, 2021, 08:09:50",0,"Dear VITian's, Office of Students' Welfare invites you for today's [13 th October] online events. The International Day for Disaster Risk Reduction International Day for Disaster Risk",Normal
17c7d0894f3c2a07,19bds@vitstudent.ac.in,Hero MotoCorp exclusively invites your institute for their hiring challenge!,"Oct 14, 2021, 09:38:24","Oct 14, 2021, 09:51:27",0,"We humbly invite the students of your esteemed institution for this Hiring Opportunity from Hero MotoCorp. Kindly forward the following information to the concerned authorities, to students or share it",Normal
17c7f7f5959b3031,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Assignment-7. Solution Released,"Oct 14, 2021, 21:20:20","Oct 14, 2021, 21:20:25",0,"Dear Participants, The Assignment-7 of Week- 7 Solution for the course ""Ethics in Engineering Practice"" has been released in the portal. Please go through the solution and in case of any",Spam
17c73afbc9768502,no-reply@vit.ac.in,VITian Mobile App - OTP,"Oct 12, 2021, 14:13:59","Oct 12, 2021, 14:17:49",0,"Dear Student, Your(19BDS0086) OTP for VITian Mobile Application is : 569591 This is an auto generated mail. Kindly don't reply or send message to this mail id. Regards VTOP Help, VIT University,",Normal
17c7cdeacc6caaf8,noreply@email.teams.microsoft.com,SARTHAK posted a message,"Oct 14, 2021, 09:05:39","Oct 14, 2021, 09:05:40",5,"Same to you, Sir. ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c736ee2d00c9ff,ashish.prasad@bloodconnect.org,Warm Wishes of Durga Puja | BloodConnect Foundation,"Oct 12, 2021, 13:06:54","Oct 12, 2021, 13:06:59",0,"Dear Mahin Jain, Reminiscent of how Durga Maa vanquishes evil and darkness from the universe, we wish that this Durga Puja showers you and your family with her benignant blessings for prosperity,",Spam
17c6d94c9629f8da,19bds@vitstudent.ac.in,Fall Semester 2021-22 – FAT Schedule - Seniors Group,"Oct 11, 2021, 05:53:56","Oct 11, 2021, 09:50:40",1,"Dear Students, Office of the Controller of Examinations Ref.No. : VIT/CoE/2021/20016 Date : 07-Oct-2021 CIRCULAR Sub. : FAT Schedule - Fall Semester 2021-22 – Seniors Group The Final Assessment Test (",Normal
17c7f3e433ded583,noreply@email.teams.microsoft.com,SMART5 posted a message,"Oct 14, 2021, 20:09:14","Oct 14, 2021, 20:09:19",5,Scheduled a meeting ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c7ca9363902386,19bds@vitstudent.ac.in,14th October - Today's Online events by Clubs and Chapters-reg,"Oct 14, 2021, 08:06:44","Oct 14, 2021, 08:07:17",0,"Dear VITian's, Office of Students' Welfare invites you for today's [14 th October] online events. World Standards Day World Standards Day, also known as International Standards Day, is",Normal
17c5ebfc3cf09a0f,19bds@vitstudent.ac.in,"World Mental Health Day - VIT Counselling Division - October, 11, 2021","Oct 08, 2021, 12:45:04","Oct 08, 2021, 12:43:18",0,"Dear VITian's, Office of Students' Welfare invites you to the World Mental Health Day Event. Mental Health is your right and at times we fail to give it precedence. This October let's",Normal
17c7df11436e0e8e,noreply@email.teams.microsoft.com,ARKAPRAVA posted a message,"Oct 14, 2021, 14:05:21","Oct 14, 2021, 14:05:24",5,"Same to you,sir ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌",Spam
17c7a04891af6705,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, You Are One in a Million ⭐️😲","Oct 13, 2021, 19:46:16","Oct 13, 2021, 19:48:10",0,"Congratulations |Profile - Name [Learner]|*! You are now one of one million Indians who have taken the decision to upskill on FutureSkills Prime! We are grateful to you Mahin Jain, for being such an",Spam
17c5ebfc3cf09a0f,19bds@vitstudent.ac.in,"World Mental Health Day - VIT Counselling Division - October, 11, 2021","Oct 10, 2021, 19:18:43","Oct 10, 2021, 19:17:10",0,"Dear VITian's, Office of Students' Welfare invites you to the World Mental Health Day Event. Mental Health is your right and at times we fail to give it precedence. This October let's",Normal
17c6a6584da194b8,no-reply@vit.ac.in,File modifictaion - OTP,"Oct 10, 2021, 19:02:20","Oct 10, 2021, 19:00:10",0,"Dear Student, OTP for file modification is SDA - 491979 for the Class Number - VL2021220104545 - Assessment - 3 This is an auto generated mail. Kindly don't reply or send message to this mail id.",Normal
17c686bb044ae247,19bds@vitstudent.ac.in,10th October - Today's Online events by Clubs and Chapters-reg,"Oct 10, 2021, 09:49:19","Oct 10, 2021, 09:47:52",0,"Dear VITian's, Office of Students' Welfare invites you for today's [10 th October] online events. World Mental Health Day World Mental Health Day is observed on the 10th of October every",Normal
17c5fda7c9e5bd70,19bds@vitstudent.ac.in,APPOINTY Pre Placement Talk & Online Test is scheduled on 8th October 2021 by 06:00 pm!!,"Oct 08, 2021, 17:50:00","Oct 08, 2021, 17:52:07",2,APPOINTY Pre Placement Talk & Online Test is scheduled on 8th October 2021 by 06:00 pm Please find the attached students list Please find below PPT details and Task details will be shared to the,Normal
17c5f7cb04aba5d9,do-not-reply@mails.futureskillsprime.in,"Mahin Jain, Don’t Miss Out on Microsoft’s Internship Opportunity!","Oct 08, 2021, 16:00:56","Oct 08, 2021, 16:09:39",0,"Register Now The FutureSkills Prime Platform is a joint initiative by the Ministry of Electronics and Information Technology (MeitY), Government of India and NASSCOM that is available to Indian",Spam
17c5f730705ccec6,19bds@vitstudent.ac.in,Results of World Tourism Day - Poster Making Competition,"Oct 08, 2021, 16:00:53","Oct 08, 2021, 15:59:06",0,"Dear VITian's, As part of World Tourism Day, the School of Hotel and Tourism Management (HOTS), VIT, organized a Poster Making Competition. The Competition was held in two categories: Hand Drawn /",Normal
17c68576571f4281,19bds@vitstudent.ac.in,PWC Online Test is Scheduled on 10th October 2021 from 01:30 pm,"Oct 10, 2021, 09:24:57","Oct 10, 2021, 09:25:30",1,PWC Online Test is Scheduled on 10th October 2021 from 01:30 pm - UPDATE Please find attached Shortlisted students list Batch 1 - 1:30 pm Batch 2- 3:00 pm Test link will be shared to the registered,Normal
17ca24b00e26e9b0,yrc@vit.ac.in,"EXC1002 Red Cross - Winter S 20-21 - ""Know The UN""","Oct 21, 2021, 15:29:33","Oct 21, 2021, 15:29:57",,,Normal
17c6680726177f0b,onlinecourses@nptel.iitm.ac.in,Ethics in Engineering Practice - Week 7 Feedback Form,"Oct 10, 2021, 00:51:02","Oct 10, 2021, 00:51:06",0,"Dear Learners, Thank you for enrolling in this NPTEL course and we hope you have gone through the contents for this week and also attempted the assignment. We value your feedback and wish to know how",Spam
17ca1b3467e7c66b,19bds@vitstudent.ac.in,FW: Webinar on Studying health and life sciences in the UK - Register today,"Oct 21, 2021, 12:27:34","Oct 21, 2021, 12:44:13",0,"Dear Students, We are forwarding a mail we received from the British Council . Those who are interested may make use of it. The appropriate links are given in the mail itself. with regards Dr. C.",Normal
17c982cda86a6726,smartnotifications3@gmail.com,Instructions for STS CAT-2 Examination- Reg,"Oct 19, 2021, 16:20:33","Oct 19, 2021, 16:20:49",,,Normal
17ca1a5d21b4ba5d,19bds@vitstudent.ac.in,"Invitation to CNBT International webinar series, Lecture VII, on 25th October, 19.00 hrs","Oct 21, 2021, 11:25:37","Oct 21, 2021, 12:29:32",0,"Invitation to CNBT International webinar series, Lecture VII LIVE WEBINAR jointly organized by CNBT with International Relations Office, VIT & Kochi University of Technology, Japan. Date : 25th",Normal
17c5e9abe6359154,19bds@vitstudent.ac.in,APPOINTY Pre Placement Talk & Online Test is scheduled on 8th October 2021 by 06:00 pm,"Oct 08, 2021, 12:02:06","Oct 08, 2021, 12:02:53",2,APPOINTY Pre Placement Talk & Online Test is scheduled on 8th October 2021 by 06:00 pm Please find the attached students list Please find below PPT details and Task details will be shared to the,Normal
17c5e6bc8a216891,19bds@vitstudent.ac.in,Sports Results,"Oct 08, 2021, 10:48:29","Oct 08, 2021, 11:11:34",0,"Dear Students, I am happy to share the results of National Sports day Chess tournament, Push Ups and Rope Skipping event. The Prize winners will be honored during Sports day function. Push Ups: S. No",Normal
17c64b202e5eb13c,19bds@vitstudent.ac.in,Revised Timings !! PWC Online Test is Scheduled on 10th October 2021 from 01:30 pm - UPDATE,"Oct 09, 2021, 16:25:18","Oct 09, 2021, 16:26:00",1,Revised Timings !! PWC Online Test is Scheduled on 10th October 2021 from 01:30 pm - UPDATE Please find attached applied students list TEST WILL BE CONDUCTED IN SEVERAL BATCHES FROM 01:30 pm Batch 1 -,Normal
17c5dc9fa22f5e09,19bds@vitstudent.ac.in,8th October - Today's Online events by Clubs and Chapters-reg,"Oct 08, 2021, 08:16:37","Oct 08, 2021, 08:14:50",0,"Dear VITian's, Office of Students' Welfare invites you for today's [8 th October] online events. Indian Air Force Day India observes Indian Air Force Day every year on October 8 because, on",Normal
17c5ab69710a97f7,19bds@vitstudent.ac.in,FIT India Challenge,"Oct 07, 2021, 17:39:58","Oct 07, 2021, 17:54:48",1,"Dear Students, On the occasion of 75 th Independence Day AICTE has announced AICTE FIT India Challenge for students. Interested Students are requested to perform the below sets of Fitness challenge and",Normal
17c5a6248a208400,19bds@vitstudent.ac.in,ReCAT - I (Seniors) Application Date Extended,"Oct 07, 2021, 15:17:54","Oct 07, 2021, 16:22:43",0,"Kind Attn: Senior Students of All Programs Dear Student, Senior students those who want to apply for ReCAT - I can submit their application through VTOP before 11.30 pm today (7th Oct 2021) No further",Normal
17c64ac7d31adaab,19bds@vitstudent.ac.in,PWC Online Test is Scheduled on 10th October 2021 from 03:00 pm,"Oct 09, 2021, 16:19:14","Oct 09, 2021, 16:19:58",1,PWC Online Test is Scheduled on 10th October 2021 from 03:00 pm Please find attached applied students list TEST WILL BE CONDUCTED IN SEVERAL BATCHES FROM 03:00 pm Students will be receiving the emails,Normal
17c64047d8c54562,noreply@email.teams.microsoft.com,JEFFREY sent a message,"Oct 09, 2021, 13:16:25","Oct 09, 2021, 13:16:28",5,This for 2 ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌ ‌,Spam
17c63ab09aee7606,19bds@vitstudent.ac.in,PWC - Summer Internship- 2023 Batch URGENT - REGISTRATION !!,"Oct 09, 2021, 11:38:12","Oct 09, 2021, 11:38:46",1,"Summer Internship- 2023 Batch Name of the Company PWC INDIA Category Summer internship Date of Visit: Will be announced later Eligible Branches B.Tech (CSE,IT,ECE,EEE & Mech Related Branches )",Normal
17c636dbac2c541b,19bds@vitstudent.ac.in,WEBINAR ON the 2+2 ITP for Fall 2022 to Binghamton University: Reg,"Oct 09, 2021, 10:29:02","Oct 09, 2021, 10:31:59",0,"KIND ATTN: SECOND-YEAR B.TECH STUDENTS VIT INTERNATIONAL RELATIONS OFFICE ORGANISES A WEBINAR ON THE 2+2 International Transfer Program for FALL 2022 TO BINGHAMTON UNIVERSITY, USA ON 12TH OCTOBER 2021",Normal
17c72eac47788f8c,yrc@vit.ac.in,"EXC1002 Red Cross - Winter S 20-21 - ""Mitigating Effects of Natural Disaster""","Oct 12, 2021, 10:42:19","Oct 12, 2021, 10:42:41",,,Normal
17c72bbfff63a231,19bds@vitstudent.ac.in,SMEC_Newsletter_Issue No: 9,"Oct 11, 2021, 20:26:56","Oct 12, 2021, 09:51:36",0,"Dear Colleagues, Scholars , Students and alumni, Greetings! I hope that all of you are fine and safe! I am pleased to bring out the ninth issue of SMEC- Newsletter. Carrying forward in bringing the",Normal
17c79e65532896a0,yrc@vit.ac.in,"EXC1002 Red Cross - Winter S 20-21 - ""Wash and Shield""","Oct 13, 2021, 19:14:48","Oct 13, 2021, 19:15:11",,,Normal
17c633fd23fccc0c,19bds@vitstudent.ac.in,"Career Counselling -Free webinar on ""Study Abroad Options for Engineering Students"" October 10, 2021, Sunday @ 5pm","Oct 09, 2021, 09:40:47","Oct 09, 2021, 09:41:39",0,"Dear Students, The Office of Career Development Centre, VIT is organizing a free webinar on ""Study Abroad Options for Engineering Students"" Date: 10th October 2021 (Sunday) Time: 05:00 PM",Normal
17c72b65e6ec41b1,19bds@vitstudent.ac.in,Fall 2021 - 22 _ ReCAT - I Schedule (Seniors),"Oct 12, 2021, 09:14:01","Oct 12, 2021, 09:45:37",0,"Dear Student, ReCAT - I is scheduled for the courses / students based on the approval given by the Schools and the schedule for the same is posted on VTOP Spotlight. Check the schedule and attend the",Normal
17c630f733ab4ddb,19bds@vitstudent.ac.in,9th October - Today's Online events by Clubs and Chapters-reg,"Oct 09, 2021, 08:50:31","Oct 09, 2021, 08:48:49",0,"Dear VITian's, Office of Students' Welfare invites you for today's [9 th October] online events. World Post day World Post day happens each year on October 9, the anniversary of the",Normal
17c721096db0cba2,19bds@vitstudent.ac.in,12th October - Today's Online events by Clubs and Chapters-reg,"Oct 12, 2021, 06:46:04","Oct 12, 2021, 06:44:22",0,"Dear VITian's, Office of Students' Welfare invites you for today's [12 th October] online events. Mental Health Awareness Week Events HEALTH CLUB Event Name: BALANCING HEART AND MIND Time:",Normal
17c798b051599e40,19bds@vitstudent.ac.in,APPOINTY - Reg,"Oct 13, 2021, 17:34:41","Oct 13, 2021, 17:35:26",0,"Dear students, If you want to apply for the Appointy tech internship, please fill the following form. You will be shortlisted for the next round on the basis of your responses. The deadline to fill",Normal
17c62ba32901d976,19bds@vitstudent.ac.in,Fw: Invite to register to TiE University Event | Awareness Session - 9th Oct'21,"Oct 09, 2021, 06:48:41","Oct 09, 2021, 07:15:42",0,"From: TBI Coordinator Sent: Friday, October 8, 2021 9:44:21 PM To: VITTBI Vellore Subject: FW: Invite to register to TiE University Event | Awareness Session - 9th Oct'21 Please forward this mail",Normal
